=================================================================
  HSW-SF Pretest Training Loop
  Device : mps
  Nodes  : 20  |  Episodes : 30  |  Steps/ep : 100
=================================================================
[Data] Loading EuroSAT dataset (this may take a moment if downloading...)
  Ep  14 | Step    0 | G-Step   1300 |  R=-0.258  V_top=0.0950  η=69315.265  L_cut= 7  SplitFed  T_loss=1.867  S_loss=1.236  CritL=215726432.0000  ActL=1295.9254
  Ep  14 | Step   10 | G-Step   1310 |  R=-0.254  V_top=1.0085  η=0.526  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.555  CritL=225181105.4545  ActL=1310.5502
  Ep  14 | Step   20 | G-Step   1320 |  R=-0.307  V_top=1.3265  η=0.536  L_cut= 2  FALLBACK  T_loss=0.000  S_loss=1.287  CritL=229082739.8095  ActL=1334.3722
  Ep  14 | Step   30 | G-Step   1330 |  R=-34657.646  V_top=1.3103  η=0.514  L_cut= 2  FALLBACK  T_loss=0.000  S_loss=1.028  CritL=238235049.2903  ActL=1357.9212
  Ep  14 | Step   40 | G-Step   1340 |  R=-0.282  V_top=1.3995  η=0.524  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.239  CritL=233282169.7561  ActL=1378.5988
  Ep  14 | Step   50 | G-Step   1350 |  R=-0.279  V_top=1.4146  η=0.579  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.093  CritL=226813504.4706  ActL=1398.3836
  Ep  14 | Step   60 | G-Step   1360 |  R=-0.288  V_top=1.3919  η=0.501  L_cut= 6  FALLBACK  T_loss=0.000  S_loss=1.516  CritL=224592579.5410  ActL=1424.0562
  Ep  14 | Step   70 | G-Step   1370 |  R=-0.290  V_top=1.4319  η=0.533  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=1.670  CritL=224408225.0141  ActL=1445.7519
  Ep  14 | Step   80 | G-Step   1380 |  R=-0.259  V_top=1.4374  η=0.505  L_cut=11  FALLBACK  T_loss=0.000  S_loss=1.610  CritL=222989101.5309  ActL=1468.2844
  Ep  14 | Step   90 | G-Step   1390 |  R=-0.263  V_top=1.4417  η=0.569  L_cut= 8  FALLBACK  T_loss=0.000  S_loss=0.906  CritL=225319604.4835  ActL=1493.2643

>>> Episode  14 done  |  Return=-173317.21  Avg10=-232242.84  Time=22.5s  Buffer=23356  Alive_nodes=20/20

  Ep  15 | Step    0 | G-Step   1400 |  R=-0.256  V_top=0.0950  η=69315.265  L_cut= 7  SplitFed  T_loss=2.188  S_loss=4.668  CritL=378003200.0000  ActL=1800.4490
  Ep  15 | Step   10 | G-Step   1410 |  R=-0.253  V_top=1.0085  η=0.526  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.062  CritL=237318051.6364  ActL=1835.1664
  Ep  15 | Step   20 | G-Step   1420 |  R=-0.305  V_top=1.3265  η=0.536  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=1.664  CritL=221719175.6190  ActL=1849.2372
  Ep  15 | Step   30 | G-Step   1430 |  R=-34657.636  V_top=1.3103  η=0.514  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.140  CritL=233821802.3226  ActL=1888.8269
  Ep  15 | Step   40 | G-Step   1440 |  R=-0.274  V_top=1.3995  η=0.524  L_cut= 1  FALLBACK  T_loss=0.000  S_loss=1.558  CritL=235118317.2683  ActL=1908.3117
  Ep  15 | Step   50 | G-Step   1450 |  R=-0.278  V_top=1.4146  η=0.579  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=0.846  CritL=230303374.7451  ActL=1929.1854
  Ep  15 | Step   60 | G-Step   1460 |  R=-0.281  V_top=1.3919  η=0.501  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=1.054  CritL=229666300.0656  ActL=1947.8639
  Ep  15 | Step   70 | G-Step   1470 |  R=-0.283  V_top=1.4319  η=0.533  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=2.159  CritL=227851225.4648  ActL=1976.0471
  Ep  15 | Step   80 | G-Step   1480 |  R=-0.258  V_top=1.4374  η=0.505  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=1.787  CritL=228167664.7901  ActL=2000.7506
  Ep  15 | Step   90 | G-Step   1490 |  R=-0.263  V_top=1.4417  η=0.569  L_cut= 1  FALLBACK  T_loss=0.000  S_loss=0.464  CritL=225072674.0220  ActL=2027.3629

>>> Episode  15 done  |  Return=-242632.47  Avg10=-235706.61  Time=22.6s  Buffer=25356  Alive_nodes=20/20

[Agent] Checkpoint saved → sac_clf_ep015.pt
  Ep  16 | Step    0 | G-Step   1500 |  R=-0.551  V_top=0.0950  η=69315.265  L_cut= 4  SplitFed  T_loss=2.041  S_loss=2.647  CritL=227205424.0000  ActL=2312.4717
  Ep  16 | Step   10 | G-Step   1510 |  R=-0.253  V_top=1.0085  η=0.526  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.428  CritL=219015208.0000  ActL=2402.5033
  Ep  16 | Step   20 | G-Step   1520 |  R=-0.305  V_top=1.3265  η=0.536  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=1.122  CritL=214996421.7143  ActL=2431.8997
  Ep  16 | Step   30 | G-Step   1530 |  R=-34657.636  V_top=1.3103  η=0.514  L_cut= 3  FALLBACK  T_loss=0.000  S_loss=2.028  CritL=223803652.9032  ActL=2458.3033
  Ep  16 | Step   40 | G-Step   1540 |  R=-0.283  V_top=1.3995  η=0.524  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.202  CritL=226922927.0244  ActL=2489.8245
  Ep  16 | Step   50 | G-Step   1550 |  R=-0.282  V_top=1.4146  η=0.579  L_cut=13  FALLBACK  T_loss=0.000  S_loss=1.329  CritL=226457041.4118  ActL=2531.7437
  Ep  16 | Step   60 | G-Step   1560 |  R=-0.281  V_top=1.3919  η=0.501  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=1.356  CritL=222191585.1803  ActL=2562.1791
  Ep  16 | Step   70 | G-Step   1570 |  R=-0.284  V_top=1.4319  η=0.533  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.292  CritL=219899530.7042  ActL=2595.8819
  Ep  16 | Step   80 | G-Step   1580 |  R=-0.258  V_top=1.4374  η=0.599  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=1.258  CritL=223241472.8889  ActL=2628.1207
  Ep  16 | Step   90 | G-Step   1590 |  R=-0.262  V_top=1.4417  η=0.569  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=0.810  CritL=224249796.8352  ActL=2660.4074

>>> Episode  16 done  |  Return=-242632.79  Avg10=-228773.44  Time=23.1s  Buffer=27356  Alive_nodes=20/20

  Ep  17 | Step    0 | G-Step   1600 |  R=-0.258  V_top=0.0950  η=0.501  L_cut= 2  SplitFed  T_loss=1.755  S_loss=1.890  CritL=232932864.0000  ActL=2990.5813
  Ep  17 | Step   10 | G-Step   1610 |  R=-0.253  V_top=1.0085  η=0.526  L_cut= 8  FALLBACK  T_loss=0.000  S_loss=1.413  CritL=207596864.0000  ActL=2999.0560
  Ep  17 | Step   20 | G-Step   1620 |  R=-0.307  V_top=1.3265  η=0.536  L_cut= 8  FALLBACK  T_loss=0.000  S_loss=1.940  CritL=215074835.0476  ActL=3048.7177
  Ep  17 | Step   30 | G-Step   1630 |  R=-34657.633  V_top=1.3103  η=0.514  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=1.425  CritL=224754678.1935  ActL=3078.4303
  Ep  17 | Step   40 | G-Step   1640 |  R=-0.275  V_top=1.3995  η=0.524  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=0.996  CritL=227255274.9268  ActL=3107.3944
  Ep  17 | Step   50 | G-Step   1650 |  R=-0.280  V_top=1.4146  η=0.579  L_cut= 2  FALLBACK  T_loss=0.000  S_loss=0.769  CritL=223862288.6275  ActL=3136.4638
  Ep  17 | Step   60 | G-Step   1660 |  R=-0.284  V_top=1.3919  η=0.501  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=1.785  CritL=226149483.0164  ActL=3173.1526
  Ep  17 | Step   70 | G-Step   1670 |  R=-0.285  V_top=1.4319  η=0.533  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=0.733  CritL=221273672.7887  ActL=3214.5059
  Ep  17 | Step   80 | G-Step   1680 |  R=-0.257  V_top=1.4374  η=0.599  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=1.308  CritL=221766947.9506  ActL=3250.0779
  Ep  17 | Step   90 | G-Step   1690 |  R=-0.263  V_top=1.4417  η=0.569  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=0.772  CritL=223767963.4286  ActL=3287.7644

>>> Episode  17 done  |  Return=-242630.57  Avg10=-235702.98  Time=22.7s  Buffer=29356  Alive_nodes=20/20

  Ep  18 | Step    0 | G-Step   1700 |  R=-0.255  V_top=0.0950  η=69315.265  L_cut= 8  SplitFed  T_loss=2.376  S_loss=3.272  CritL=250305152.0000  ActL=3826.2471
  Ep  18 | Step   10 | G-Step   1710 |  R=-0.261  V_top=1.0085  η=0.526  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.553  CritL=239313694.5455  ActL=3778.5109
  Ep  18 | Step   20 | G-Step   1720 |  R=-0.305  V_top=1.3265  η=0.536  L_cut= 3  FALLBACK  T_loss=0.000  S_loss=0.586  CritL=225261462.8571  ActL=3788.0893
  Ep  18 | Step   30 | G-Step   1730 |  R=-34657.633  V_top=1.3103  η=0.514  L_cut= 2  FALLBACK  T_loss=0.000  S_loss=0.634  CritL=232792467.0968  ActL=3848.0573
  Ep  18 | Step   40 | G-Step   1740 |  R=-0.277  V_top=1.3995  η=0.524  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=1.016  CritL=228073496.9756  ActL=3903.9560
  Ep  18 | Step   50 | G-Step   1750 |  R=-0.281  V_top=1.4146  η=0.579  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=2.672  CritL=229315514.0392  ActL=3937.6011
  Ep  18 | Step   60 | G-Step   1760 |  R=-0.281  V_top=1.3919  η=0.501  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.081  CritL=226803939.4098  ActL=3974.3413
  Ep  18 | Step   70 | G-Step   1770 |  R=-0.282  V_top=1.4319  η=0.533  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=1.652  CritL=229070038.0845  ActL=4002.4802
  Ep  18 | Step   80 | G-Step   1780 |  R=-0.257  V_top=1.4374  η=0.505  L_cut=13  FALLBACK  T_loss=0.000  S_loss=0.980  CritL=228017112.1975  ActL=4037.7322
  Ep  18 | Step   90 | G-Step   1790 |  R=-0.262  V_top=1.4417  η=0.569  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=0.873  CritL=230088433.1429  ActL=4075.3729

>>> Episode  18 done  |  Return=-207973.61  Avg10=-225304.56  Time=22.8s  Buffer=31356  Alive_nodes=20/20

  Ep  19 | Step    0 | G-Step   1800 |  R=-0.255  V_top=0.0950  η=69315.265  L_cut= 8  SplitFed  T_loss=2.519  S_loss=1.295  CritL=255266512.0000  ActL=4697.7578
  Ep  19 | Step   10 | G-Step   1810 |  R=-0.255  V_top=1.0085  η=0.526  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=0.736  CritL=220813610.9091  ActL=4554.4650
  Ep  19 | Step   20 | G-Step   1820 |  R=-0.312  V_top=1.3265  η=0.536  L_cut= 6  FALLBACK  T_loss=0.000  S_loss=0.563  CritL=217478152.0000  ActL=4575.5902
  Ep  19 | Step   30 | G-Step   1830 |  R=-34657.634  V_top=1.3103  η=0.514  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.113  CritL=219153005.9355  ActL=4602.0861
  Ep  19 | Step   40 | G-Step   1840 |  R=-0.273  V_top=1.3995  η=0.524  L_cut= 2  FALLBACK  T_loss=0.000  S_loss=0.973  CritL=216230451.7073  ActL=4631.4686
  Ep  19 | Step   50 | G-Step   1850 |  R=-0.300  V_top=1.4146  η=0.579  L_cut=10  FALLBACK  T_loss=0.000  S_loss=0.556  CritL=210274344.3137  ActL=4645.8993
  Ep  19 | Step   60 | G-Step   1860 |  R=-0.281  V_top=1.3919  η=0.501  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=1.423  CritL=211841338.8852  ActL=4675.2529
  Ep  19 | Step   70 | G-Step   1870 |  R=-0.282  V_top=1.4319  η=0.533  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=1.590  CritL=211973907.3803  ActL=4699.3296
  Ep  19 | Step   80 | G-Step   1880 |  R=-0.258  V_top=1.4374  η=0.505  L_cut=11  FALLBACK  T_loss=0.000  S_loss=1.664  CritL=213967989.5309  ActL=4723.8160
  Ep  19 | Step   90 | G-Step   1890 |  R=-0.562  V_top=1.4417  η=0.569  L_cut=13  FALLBACK  T_loss=0.000  S_loss=0.732  CritL=215223881.1429  ActL=4756.7721

>>> Episode  19 done  |  Return=-277289.40  Avg10=-218372.38  Time=22.6s  Buffer=33356  Alive_nodes=20/20

  Ep  20 | Step    0 | G-Step   1900 |  R=-0.550  V_top=0.0950  η=69315.265  L_cut=12  SplitFed  T_loss=2.513  S_loss=1.799  CritL=177715184.0000  ActL=5079.8989
  Ep  20 | Step   10 | G-Step   1910 |  R=-0.253  V_top=1.0085  η=0.526  L_cut= 3  FALLBACK  T_loss=0.000  S_loss=0.820  CritL=184775973.8182  ActL=5212.5437
  Ep  20 | Step   20 | G-Step   1920 |  R=-0.306  V_top=1.3265  η=0.536  L_cut=12  FALLBACK  T_loss=0.000  S_loss=1.330  CritL=188329896.7619  ActL=5237.5422
  Ep  20 | Step   30 | G-Step   1930 |  R=-34657.633  V_top=1.3103  η=0.514  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=0.862  CritL=195858441.5484  ActL=5302.7810
  Ep  20 | Step   40 | G-Step   1940 |  R=-0.274  V_top=1.3995  η=0.524  L_cut= 2  FALLBACK  T_loss=0.000  S_loss=0.759  CritL=207969351.2195  ActL=5342.6196
  Ep  20 | Step   50 | G-Step   1950 |  R=-0.278  V_top=1.4146  η=0.579  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=1.176  CritL=211311124.2353  ActL=5388.4564
  Ep  20 | Step   60 | G-Step   1960 |  R=-0.285  V_top=1.3919  η=0.501  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.384  CritL=209445020.7213  ActL=5442.7701
  Ep  20 | Step   70 | G-Step   1970 |  R=-0.290  V_top=1.4319  η=0.533  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=1.462  CritL=206225233.4648  ActL=5488.6463
  Ep  20 | Step   80 | G-Step   1980 |  R=-0.258  V_top=1.4374  η=0.505  L_cut= 6  FALLBACK  T_loss=0.000  S_loss=1.198  CritL=206540420.9383  ActL=5523.4398
  Ep  20 | Step   90 | G-Step   1990 |  R=-0.261  V_top=1.4417  η=0.569  L_cut=12  FALLBACK  T_loss=0.000  S_loss=0.688  CritL=204599735.1209  ActL=5564.0312

>>> Episode  20 done  |  Return=-207974.56  Avg10=-225303.44  Time=23.0s  Buffer=35356  Alive_nodes=20/20

[Agent] Checkpoint saved → sac_clf_ep020.pt
  Ep  21 | Step    0 | G-Step   2000 |  R=-0.257  V_top=0.0950  η=0.501  L_cut= 4  SplitFed  T_loss=1.966  S_loss=1.659  CritL=224200112.0000  ActL=5872.8496
  Ep  21 | Step   10 | G-Step   2010 |  R=-0.253  V_top=1.0085  η=0.526  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.161  CritL=216595557.0909  ActL=5893.1384
  Ep  21 | Step   20 | G-Step   2020 |  R=-0.305  V_top=1.3265  η=0.536  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=1.436  CritL=232609587.4286  ActL=5976.6589
  Ep  21 | Step   30 | G-Step   2030 |  R=-34657.636  V_top=1.3103  η=0.514  L_cut= 2  FALLBACK  T_loss=0.000  S_loss=0.659  CritL=232274858.8387  ActL=6067.8449
  Ep  21 | Step   40 | G-Step   2040 |  R=-0.280  V_top=1.3995  η=0.524  L_cut=10  FALLBACK  T_loss=0.000  S_loss=0.594  CritL=228935597.0732  ActL=6138.4990
  Ep  21 | Step   50 | G-Step   2050 |  R=-0.279  V_top=1.4146  η=0.579  L_cut=12  FALLBACK  T_loss=0.000  S_loss=1.029  CritL=228228386.0392  ActL=6194.3234
  Ep  21 | Step   60 | G-Step   2060 |  R=-0.281  V_top=1.3919  η=0.501  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=0.570  CritL=229495890.4918  ActL=6239.4959
  Ep  21 | Step   70 | G-Step   2070 |  R=-0.281  V_top=1.4319  η=0.533  L_cut= 8  FALLBACK  T_loss=0.000  S_loss=2.758  CritL=227926470.3099  ActL=6279.8060
  Ep  21 | Step   80 | G-Step   2080 |  R=-0.258  V_top=1.4374  η=0.505  L_cut= 3  FALLBACK  T_loss=0.000  S_loss=0.343  CritL=227639841.1852  ActL=6316.6365
  Ep  21 | Step   90 | G-Step   2090 |  R=-0.262  V_top=1.4417  η=0.569  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=0.895  CritL=226759787.6044  ActL=6351.6487

>>> Episode  21 done  |  Return=-242631.22  Avg10=-232234.62  Time=22.9s  Buffer=37356  Alive_nodes=20/20

  Ep  22 | Step    0 | G-Step   2100 |  R=-0.256  V_top=0.0950  η=69315.265  L_cut= 1  SplitFed  T_loss=1.811  S_loss=2.071  CritL=203698848.0000  ActL=6485.3135
  Ep  22 | Step   10 | G-Step   2110 |  R=-0.254  V_top=1.0085  η=0.526  L_cut=13  FALLBACK  T_loss=0.000  S_loss=0.633  CritL=224358327.2727  ActL=6779.8569
  Ep  22 | Step   20 | G-Step   2120 |  R=-0.308  V_top=1.3265  η=0.536  L_cut= 3  FALLBACK  T_loss=0.000  S_loss=0.719  CritL=242564984.3810  ActL=6808.5873
  Ep  22 | Step   30 | G-Step   2130 |  R=-34657.633  V_top=1.3103  η=0.514  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=1.586  CritL=235243618.0645  ActL=6851.9450
  Ep  22 | Step   40 | G-Step   2140 |  R=-0.273  V_top=1.3995  η=0.524  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=0.500  CritL=226655470.4390  ActL=6877.7282
  Ep  22 | Step   50 | G-Step   2150 |  R=-0.278  V_top=1.4146  η=0.579  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.082  CritL=230325853.1765  ActL=6905.7145
  Ep  22 | Step   60 | G-Step   2160 |  R=-0.281  V_top=1.3919  η=0.501  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=0.503  CritL=230617575.8689  ActL=6944.8889
  Ep  22 | Step   70 | G-Step   2170 |  R=-0.283  V_top=1.4319  η=0.533  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=0.443  CritL=228408536.5634  ActL=6995.2809
  Ep  22 | Step   80 | G-Step   2180 |  R=-0.258  V_top=1.4374  η=0.505  L_cut=12  FALLBACK  T_loss=0.000  S_loss=2.203  CritL=228405228.6420  ActL=7034.9105
  Ep  22 | Step   90 | G-Step   2190 |  R=-0.262  V_top=1.4417  η=0.569  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=0.719  CritL=227422916.3956  ActL=7076.6343

>>> Episode  22 done  |  Return=-242629.68  Avg10=-232234.34  Time=23.0s  Buffer=39356  Alive_nodes=20/20

  Ep  23 | Step    0 | G-Step   2200 |  R=-0.255  V_top=0.0950  η=69315.265  L_cut= 9  SplitFed  T_loss=2.056  S_loss=2.062  CritL=168678240.0000  ActL=7674.8999
  Ep  23 | Step   10 | G-Step   2210 |  R=-0.253  V_top=1.0085  η=0.526  L_cut= 6  FALLBACK  T_loss=0.000  S_loss=1.147  CritL=202202826.1818  ActL=7764.6209
  Ep  23 | Step   20 | G-Step   2220 |  R=-0.309  V_top=1.3265  η=0.536  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=0.633  CritL=214859107.0476  ActL=7751.8560
  Ep  23 | Step   30 | G-Step   2230 |  R=-34657.634  V_top=1.3103  η=0.514  L_cut= 2  FALLBACK  T_loss=0.000  S_loss=1.598  CritL=215282109.4194  ActL=7763.7230
  Ep  23 | Step   40 | G-Step   2240 |  R=-0.274  V_top=1.3995  η=0.524  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=0.977  CritL=214489392.0000  ActL=7787.5255
  Ep  23 | Step   50 | G-Step   2250 |  R=-0.278  V_top=1.4146  η=0.579  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=0.949  CritL=210722587.9216  ActL=7812.4202
  Ep  23 | Step   60 | G-Step   2260 |  R=-0.281  V_top=1.3919  η=0.501  L_cut= 5  FALLBACK  T_loss=0.000  S_loss=1.107  CritL=211913847.3443  ActL=7850.0184
  Ep  23 | Step   70 | G-Step   2270 |  R=-0.282  V_top=1.4319  η=0.533  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=1.696  CritL=217564099.3803  ActL=7886.0088
  Ep  23 | Step   80 | G-Step   2280 |  R=-0.258  V_top=1.4374  η=0.505  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=1.827  CritL=223364964.1481  ActL=7921.8759
  Ep  23 | Step   90 | G-Step   2290 |  R=-0.262  V_top=1.4417  η=0.569  L_cut=10  FALLBACK  T_loss=0.000  S_loss=0.520  CritL=225655463.2088  ActL=7969.6120

>>> Episode  23 done  |  Return=-242629.88  Avg10=-232234.14  Time=23.0s  Buffer=41356  Alive_nodes=20/20

  Ep  24 | Step    0 | G-Step   2300 |  R=-0.255  V_top=0.0950  η=69315.265  L_cut=12  SplitFed  T_loss=1.312  S_loss=2.102  CritL=262830368.0000  ActL=7982.1118
  Ep  24 | Step   10 | G-Step   2310 |  R=-0.256  V_top=1.0085  η=0.526  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.353  CritL=225754149.8182  ActL=8385.1526
  Ep  24 | Step   20 | G-Step   2320 |  R=-0.305  V_top=1.3265  η=0.536  L_cut=10  FALLBACK  T_loss=0.000  S_loss=0.895  CritL=240812675.0476  ActL=8494.9134
  Ep  24 | Step   30 | G-Step   2330 |  R=-34657.633  V_top=1.3103  η=0.514  L_cut=11  FALLBACK  T_loss=0.000  S_loss=1.506  CritL=231696412.3871  ActL=8609.2908
  Ep  24 | Step   40 | G-Step   2340 |  R=-0.273  V_top=1.3995  η=0.524  L_cut= 8  FALLBACK  T_loss=0.000  S_loss=0.688  CritL=228433528.1951  ActL=8658.7583
  Ep  24 | Step   50 | G-Step   2350 |  R=-0.277  V_top=1.4146  η=0.579  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=1.240  CritL=222927518.5882  ActL=8664.5152
  Ep  24 | Step   60 | G-Step   2360 |  R=-0.282  V_top=1.3919  η=0.501  L_cut=13  FALLBACK  T_loss=0.000  S_loss=0.638  CritL=219616976.3934  ActL=8686.4803
  Ep  24 | Step   70 | G-Step   2370 |  R=-0.283  V_top=1.4319  η=0.533  L_cut= 6  FALLBACK  T_loss=0.000  S_loss=1.480  CritL=221554791.3239  ActL=8684.6291
  Ep  24 | Step   80 | G-Step   2380 |  R=-0.257  V_top=1.4374  η=0.505  L_cut= 9  FALLBACK  T_loss=0.000  S_loss=1.249  CritL=222859914.5679  ActL=8707.3958
  Ep  24 | Step   90 | G-Step   2390 |  R=-0.262  V_top=1.4417  η=0.569  L_cut= 1  FALLBACK  T_loss=0.000  S_loss=0.663  CritL=222279672.1758  ActL=8762.7256

>>> Episode  24 done  |  Return=-207972.78  Avg10=-235699.70  Time=22.7s  Buffer=43356  Alive_nodes=20/20

  Ep  25 | Step    0 | G-Step   2400 |  R=-0.256  V_top=0.0950  η=69315.265  L_cut= 8  SplitFed  T_loss=1.352  S_loss=1.778  CritL=216663344.0000  ActL=9566.4551
  Ep  25 | Step   10 | G-Step   2410 |  R=-0.253  V_top=1.0085  η=0.526  L_cut=10  FALLBACK  T_loss=0.000  S_loss=0.768  CritL=200935797.8182  ActL=9573.9130
  Ep  25 | Step   20 | G-Step   2420 |  R=-0.306  V_top=1.3265  η=0.536  L_cut= 6  FALLBACK  T_loss=0.000  S_loss=2.525  CritL=210882885.3333  ActL=9589.1609
  Ep  25 | Step   30 | G-Step   2430 |  R=-34657.633  V_top=1.3103  η=0.514  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=0.222  CritL=203146973.6774  ActL=9607.5986
  Ep  25 | Step   40 | G-Step   2440 |  R=-0.274  V_top=1.3995  η=0.524  L_cut=11  FALLBACK  T_loss=0.000  S_loss=0.636  CritL=206174482.1463  ActL=9628.2336
  Ep  25 | Step   50 | G-Step   2450 |  R=-0.277  V_top=1.4146  η=0.579  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.384  CritL=210161627.7647  ActL=9668.3758
  Ep  25 | Step   60 | G-Step   2460 |  R=-0.282  V_top=1.3919  η=0.501  L_cut=10  FALLBACK  T_loss=0.000  S_loss=0.568  CritL=214526783.3443  ActL=9678.1106
  Ep  25 | Step   70 | G-Step   2470 |  R=-0.285  V_top=1.4319  η=0.533  L_cut= 2  FALLBACK  T_loss=0.000  S_loss=0.974  CritL=217785898.2535  ActL=9700.3470
  Ep  25 | Step   80 | G-Step   2480 |  R=-0.258  V_top=1.4374  η=0.505  L_cut= 6  FALLBACK  T_loss=0.000  S_loss=1.033  CritL=218881142.2222  ActL=9728.7386
  Ep  25 | Step   90 | G-Step   2490 |  R=-0.562  V_top=1.4417  η=0.569  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.153  CritL=219489824.7912  ActL=9766.0017

>>> Episode  25 done  |  Return=-242630.42  Avg10=-235699.49  Time=22.5s  Buffer=45356  Alive_nodes=20/20

[Agent] Checkpoint saved → sac_clf_ep025.pt
  Ep  26 | Step    0 | G-Step   2500 |  R=-0.255  V_top=0.0950  η=69315.265  L_cut=12  SplitFed  T_loss=1.820  S_loss=2.841  CritL=302355328.0000  ActL=10223.5703
  Ep  26 | Step   10 | G-Step   2510 |  R=-0.257  V_top=1.0085  η=0.526  L_cut= 7  FALLBACK  T_loss=0.000  S_loss=1.504  CritL=259169403.6364  ActL=10237.6442
  Ep  26 | Step   20 | G-Step   2520 |  R=-0.309  V_top=1.3265  η=0.536  L_cut= 3  FALLBACK  T_loss=0.000  S_loss=0.744  CritL=251263145.1429  ActL=10399.9993
  Ep  26 | Step   30 | G-Step   2530 |  R=-34657.633  V_top=1.3103  η=0.514  L_cut= 3  FALLBACK  T_loss=0.000  S_loss=0.576  CritL=250175238.7097  ActL=10503.8151
  Ep  26 | Step   40 | G-Step   2540 |  R=-0.274  V_top=1.3995  η=0.524  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=1.534  CritL=249728412.4878  ActL=10624.4550
  Ep  26 | Step   50 | G-Step   2550 |  R=-0.278  V_top=1.4146  η=0.579  L_cut= 4  FALLBACK  T_loss=0.000  S_loss=0.295  CritL=249261349.9608  ActL=10736.8366
  Ep  26 | Step   60 | G-Step   2560 |  R=-0.281  V_top=1.3919  η=0.501  L_cut= 6  FALLBACK  T_loss=0.000  S_loss=0.382  CritL=250808445.9016  ActL=10814.1241
  Ep  26 | Step   70 | G-Step   2570 |  R=-0.281  V_top=1.4319  η=0.533  L_cut= 1  FALLBACK  T_loss=0.000  S_loss=0.545  CritL=254538505.4648  ActL=10912.0662
  Ep  26 | Step   80 | G-Step   2580 |  R=-0.258  V_top=1.4374  η=0.505  L_cut=13  FALLBACK  T_loss=0.000  S_loss=1.643  CritL=251612458.8642  ActL=11030.6369
  Ep  26 | Step   90 | G-Step   2590 |  R=-0.562  V_top=1.4417  η=0.569  L_cut=10  FALLBACK  T_loss=0.000  S_loss=1.386  CritL=251037994.5495  ActL=11148.0791

>>> Episode  26 done  |  Return=-277288.15  Avg10=-239165.03  Time=22.5s  Buffer=47356  Alive_nodes=20/20

